Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Browns,6.0,485.61740104654405,56889.5747637913,Social,161.872467015515,No,351.446887865981,Yes,Female,By_16:00,0.854859075974673,0.7382444571703671,225.243157241493,5.14223105506971,35.632597329095,1.1640000000000001,8836.0,15.790284168906501,417.65663987392503,4349.78215840766,49150.386157752,Yes,123514.91499068301,20.4366494287573,185.877098647034,20.888674631714803,26374.5680447044,70.0,45_and_up,2.0,623.280401066965,,Car,Industry_or_other,424.489472787668,1.0,No
Pinks,7.0,81.69303559709608,19228.26482707,Financial,27.2310118656987,No,706.116427913233,No,Male,By_16:00,0.986472128191963,0.8144576624035841,455.16238384880097,9.5568620483391,83.8644758332521,6.94,3060.0,42.133586155250704,627.943962310908,8317.05220375415,73279.3328793266,Yes,498600.40976894397,25.0588100737227,243.421288175952,40.496253105811796,778.7590190955231,60.0,45_and_up,5.0,875.757657130465,7.0,Public_or_other,Services_or_Retail,479.992896518649,,Yes
Whites,1.0,358.523368987373,58004.9083975948,Financial,119.507789662458,Yes,485.36508424619103,Yes,Female,After_16:00,0.888222724432126,0.7367309560067951,275.051973992959,5.65173174487427,98.2012022985145,5.297000000000001,4703.0,58.4957761922851,452.12276030390296,5757.896363069711,56011.3407409105,No,235579.265005312,21.263178508960102,50.2178215650162,45.2403831994161,14411.6195796687,60.0,Below_30,4.0,707.410329315805,7.0,,Student_or_Unemployed,503.926673235346,0.0,Yes
Khakis,8.0,470.092104814684,110883.952569612,Healthcare,156.697368271561,No,,No,Male,After_16:00,0.40297373710200196,0.0437188663054258,309.263484785333,5.00769783509895,17.149621830321802,9.684,6316.0,30.0322700291872,553.624482243322,8183.56133607971,74359.4850927279,Maybe,500741.967803611,23.5292261292912,356.138940748407,17.330559482797998,24720.7625915048,80.0,45_and_up,1.0,961.194624725224,12.0,Foot_or_bicycle,Public_Sector,784.3389339806081,0.0,No
Whites,5.0,944.912133820387,176158.136103342,Healthcare,314.970711273462,No,559.284180396059,No,Female,After_16:00,0.872957321815193,0.927434942452237,257.656436879188,1.25071976333857,74.778583436273,0.521000000000001,9479.0,72.838952136226,405.337704447277,6403.51721285515,52065.68688648599,Yes,312798.794441292,20.1330003836308,126.56710720127501,25.001760059967605,99531.5196713843,80.0,Below_30,1.0,640.9679925632611,8.0,Foot_or_bicycle,Hightech,440.471281042211,1.0,Yes
Khakis,3.0,146.2169757633,10883.1935547314,Healthcare,48.7389919211001,No,223.295417606285,Yes,Female,After_16:00,0.18451039190404103,0.738452821969986,384.62954387068703,0.8235607482492919,43.65835762582721,11.357999999999999,4642.0,20.9299410926178,272.029794752598,2777.01376556805,29378.1977470448,Maybe,49860.843523965304,16.4933257638536,489.93856614352205,5.68661107681692,2434.2283254061604,80.0,30-45,3.0,350.195315027751,10.0,Foot_or_bicycle,Services_or_Retail,166.07791597956998,1.0,No
Reds,3.0,334.426032122613,46047.399900380195,Foreign_Affairs,111.475344040871,Yes,413.07250761655,Yes,Female,After_16:00,0.50012940983288,0.505407996475697,149.165285052732,7.75521713541821,97.918130364269,4.204,7796.0,98.96791728679091,460.289775477812,5051.30462712113,57896.2505900753,Maybe,170628.896548625,21.4543649516319,146.401542556803,45.5446021165699,12548.227673071398,40.0,Below_30,4.0,761.0210035257941,7.0,Foot_or_bicycle,Hightech,610.905909668215,0.0,No
Browns,7.0,723.415639159001,80449.33909473321,Education,241.138546386334,No,,Yes,Female,By_16:00,0.0515888996887952,0.92540628137067,468.753827735782,5.515322093851861,52.0314226159826,6.051,3949.0,44.11340574733911,387.441352591783,4111.11162006819,45947.2416713115,Yes,111304.23372512199,19.6835299830031,222.854992859092,56.9268730236217,58398.9370997004,100.0,45_and_up,1.0,583.806121887211,10.0,Public_or_other,Services_or_Retail,403.49323081152,1.0,Yes
Oranges,1.0,200.935444951,31008.6131453435,Other,66.97848165033321,No,462.963811380894,Yes,Male,By_16:00,0.675661841174588,0.673578815534711,739.706575870514,7.11227984400466,85.19080460537229,5.769,6231.0,18.6750306515023,366.106945486033,5361.85200478101,55734.1016064893,Yes,214335.490648324,19.1339213306116,337.52992487179,17.3829228617251,4563.09548583436,50.0,45_and_up,4.0,779.600483687072,9.0,Car,Industry_or_other,807.6157032231059,0.0,Yes
Whites,4.0,988.1221631745931,97653.2322429016,Healthcare,329.374054391531,No,296.481252669708,Yes,Female,After_16:00,0.27668995223939397,0.615902682766318,36.615762161091,6.1683134175837,2.10143954027444,1.874,8126.0,65.1055583264679,311.7198813514,3588.25228939988,42249.038245296804,Maybe,87901.1331845993,17.655590654277198,279.273642476277,28.3185324631631,108826.64176070699,80.0,Below_30,1.0,576.9626802614849,8.0,Public_or_other,Student_or_Unemployed,533.533323556509,0.0,No
Blues,3.0,1919.2790939574302,210781.073876278,Education,,No,329.469134332612,Yes,Female,After_16:00,0.395531442714855,0.52598027093336,749.831236433238,3.38838331634179,84.77772991172971,10.918,3082.0,70.0155208818614,910.8811474870889,5116.453638300301,96942.49686715189,Maybe,108549.910477881,30.180807601637998,538.299713638884,38.0585240898654,409942.230864881,100.0,30-45,2.0,1254.2840719223,13.0,Motorcycle_or_truck,Student_or_Unemployed,803.088251501322,0.0,No
Khakis,7.0,383.00861488237297,103396.03002134,Healthcare,127.669538294124,Yes,809.8723579867301,No,Female,After_16:00,0.466387902619317,0.46414527995511895,400.893700541928,8.857886504847562,28.585341433063103,7.781000000000001,8219.0,67.488737218082,638.01546767354,9374.75451521438,87199.7985414352,No,655893.236230985,25.2589680643042,582.478248998508,10.225775022991,16437.180546528998,80.0,30-45,3.0,,14.0,Car,Services_or_Retail,973.510045294676,0.0,No
Blues,10.0,1117.91240195202,234523.844844115,Education,372.637467317341,No,629.361954750493,No,Male,By_16:00,0.7532089573796842,0.550586357712746,531.4219263382261,1.3472120789811,48.214225121773794,4.585,9415.0,66.9660941930488,989.3592675216499,8272.33808254823,107913.53775141801,Maybe,396096.47008736205,31.4540818896634,581.116155712572,82.41569427773359,139241.31951600002,100.0,45_and_up,1.0,1346.09090839513,12.0,Foot_or_bicycle,Student_or_Unemployed,785.462744301185,0.0,No
Purples,5.0,665.593282116105,89245.27690408089,Environment,221.86442737203498,Yes,402.25140172845,Yes,Female,By_16:00,0.629197645699605,0.7951818462461229,661.846969276667,3.3106951136142,56.6160686314106,4.72,5280.0,31.5750340931118,424.81763476096,4872.149286806421,55274.6606958454,Yes,161806.190192503,20.6111046467908,177.957622394814,28.6546251969412,49455.688560493,90.0,30-45,2.0,736.712665492164,11.0,Public_or_other,Public_Sector,628.30330806891,2.0,No
Reds,10.0,98.77150949551849,16123.281868065,Foreign_Affairs,32.9238364985062,No,489.714552822437,Yes,Male,After_16:00,0.0384477195329964,0.364075376652181,570.552994729951,5.80089245922863,79.4964520726353,3.9610000000000003,8039.0,53.609203360974796,446.70754867282005,5790.5606255700095,59325.651341572695,No,239820.34324608,21.1354571436915,172.41371025317403,52.218186506070204,1126.90284627887,40.0,Below_30,,782.832163213121,6.0,Foot_or_bicycle,Public_Sector,663.647828250678,0.0,Yes
Violets,2.0,725.1418232000509,232713.706725938,Environment,241.713941066684,Yes,962.7649348604901,No,Female,By_16:00,0.448146430542693,0.730788433924317,953.452751738951,9.52362891519442,41.2013449938968,10.267999999999999,5732.0,81.6235600505024,953.6477982109681,11534.944945026798,111774.68587349301,Yes,926916.319796923,30.881188419666902,727.7300251223089,58.4697598125786,58677.3432470549,90.0,30-45,2.0,1370.12164500607,,Foot_or_bicycle,Public_Sector,831.124266260304,0.0,No
Khakis,1.0,729.050849378702,2433.92805424263,Environment,243.016949792901,Yes,10.0154662311284,Yes,Male,By_16:00,0.42742528719827505,0.486474968027323,695.5971308052541,7.15132534503937,12.2453052317724,11.046,4954.0,71.3699827436358,22.525874082930397,145.206410477145,2308.5659389093303,Yes,100.30956382687401,4.7461430744269,838.845197040416,28.0926414765418,59310.2548364382,90.0,Below_30,2.0,28.584248218309103,12.0,Foot_or_bicycle,Services_or_Retail,14.618829841117899,0.0,No
Yellows,6.0,-694.3831765441839,-122707.360023781,Social,-231.461058848061,Yes,530.142567542345,No,Female,By_16:00,0.64222477376461,0.232258267235011,981.822334229946,9.285481923725461,89.91724248044191,4.905,9095.0,74.2120211943984,287.717994999273,5876.8616654219895,45514.812761719295,Maybe,281051.14192039,16.9622520615416,231.12828817945703,29.052360891364497,53352.7607042177,70.0,Below_30,2.0,605.1115286352671,11.0,Foot_or_bicycle,Hightech,586.302152763373,1.0,No
Purples,8.0,504.546228185905,67218.6238854423,Social,168.182076061968,No,399.677691341347,Yes,Male,By_16:00,0.0996289241593331,0.469767486676574,788.629468996078,1.7986896098591398,63.6972372187302,6.827999999999999,3172.0,50.761778652668,456.39978719079005,4909.57648779505,,Yes,159742.256955949,21.3635153284938,112.706597599403,54.5130099635571,28463.3927845756,70.0,30-45,1.0,687.151560417222,9.0,Public_or_other,Services_or_Retail,472.847965622751,0.0,No
Purples,10.0,125.69204107163601,,Social,41.8973470238788,Yes,417.94433981100406,Yes,Male,By_16:00,0.789982741931453,0.236138770123944,952.626853482798,9.909679151605811,78.9601767668501,4.862,5138.0,53.362881881184904,438.943840031806,5057.33107817365,54385.57213736651,Yes,174677.471180056,20.950986612372397,106.28724371159299,88.5450180154294,1807.2850346632001,70.0,Below_30,3.0,701.300654314834,11.0,Public_or_other,Public_Sector,528.913528610217,2.0,No
Khakis,4.0,537.508532419878,23507.1540219421,Financial,179.16951080662602,No,131.200637408185,Yes,Female,After_16:00,0.768761456944048,0.0210160838905722,871.7001359909771,1.09042794909328,58.755961409769995,11.702,4298.0,69.2935617174953,374.606124591082,2061.2186232640197,36493.6819627433,Maybe,17213.6072563141,19.3547442398778,499.874911913744,6.9149678805843,32290.883113492204,60.0,30-45,1.0,443.630383688391,8.0,Motorcycle_or_truck,Industry_or_other,186.729615631196,0.0,No
Browns,9.0,90.7577211361087,9330.93244759777,Financial,30.2525737120362,Yes,308.43433475828203,Yes,Male,After_16:00,0.569769755005836,0.20411580312065802,172.159740468487,1.4764025318436298,34.2472000978887,4.772,5228.0,13.279499136842801,386.290814692751,3856.92497696832,45433.465283025,Yes,95131.73885778381,19.6542823499804,242.665418565546,27.2211585892364,955.4707899142211,60.0,Below_30,2.0,580.392480106132,5.0,Car,Industry_or_other,403.774626813655,4.0,Yes
Turquoises,5.0,782.6369087241409,122531.36568414801,Education,260.878969574714,Yes,469.68663623556506,Yes,Male,After_16:00,0.7937338259071111,0.6348436612170191,887.9435725975779,6.86186070321128,9.67506752349436,7.8229999999999995,8177.0,44.7651891736314,430.716492766914,5558.29934788948,52916.875669698304,No,220605.53625828,20.7537103373569,87.7816310584225,44.1651701927185,68328.7157359391,100.0,Below_30,,662.3283643385749,12.0,Car,Services_or_Retail,455.42971444959096,1.0,Yes
Oranges,8.0,543.439793752714,76165.00501127,Other,181.146597917571,No,420.46058765027396,Yes,Male,After_16:00,0.225662244716659,0.8133797459304329,221.469335490838,1.9138532341457901,34.829524625092695,2.102,9898.0,47.3509899107739,468.539549226805,5141.68497495635,52025.5095168133,Yes,176787.10576721397,21.645774396560803,197.935055303117,33.0504898447543,33005.2365350278,50.0,30-45,3.0,624.481991952071,7.0,Car,Hightech,321.500677765837,0.0,Yes
Purples,10.0,188.409576849759,24523.3821431759,Education,62.8031922832529,Yes,390.479866573842,Yes,Female,After_16:00,0.9092006210703399,0.8086054045706991,780.937120784074,4.934421051293611,82.2017815662548,1.9709999999999999,8029.0,0.8405569940805441,429.96773779069605,4764.73414131981,54169.6897770308,No,152474.526199525,,148.14537258657,62.892068945802706,4017.04415325049,100.0,45_and_up,2.0,711.543146799877,15.0,Public_or_other,Public_Sector,571.048392261735,1.0,No
Yellows,8.0,88.3524838140267,18218.0842982122,Financial,29.4508279380089,Yes,618.593281538959,No,Female,By_16:00,0.7753835208714008,0.493628768017516,748.611031565815,6.680130094755441,91.6509266942739,4.256,9744.0,12.184722139500101,521.564399287535,7229.061613964659,61994.9271832657,Maybe,382657.64796513796,22.8377844653884,142.457818495192,39.4963236991316,906.8020941722141,60.0,Below_30,1.0,743.304014775735,8.0,Car,Public_Sector,424.07345452611503,0.0,No
Purples,1.0,246.675665642448,35206.2674323704,Healthcare,82.2252218808162,No,428.16871304283205,Yes,Female,By_16:00,0.530038125813007,0.7505461380351329,970.288644079119,8.59222938073799,40.9403800033033,2.451,7549.0,60.15483068767939,,5117.56131749239,51604.981188591795,Yes,183328.446828755,20.4435098144138,112.22663472177601,41.0096117295325,6853.21233523026,80.0,Below_30,0.0,655.724289924438,11.0,Foot_or_bicycle,Industry_or_other,473.52806888264604,0.0,No
Purples,4.0,279.065576226612,38193.3157953624,Education,93.0218587422039,No,410.58431116937203,Yes,Female,By_16:00,0.7727621616795659,0.7999243014492091,18.2510926388204,7.3892554291524,36.7313521215692,2.696,7304.0,46.3787946151569,399.875298118291,4905.5937079303,50741.5773305196,Maybe,168579.476578428,19.996882209941898,134.75751319649598,41.1221840651706,8756.08806259674,100.0,Below_30,3.0,656.850986188117,14.0,,Public_Sector,511.80957352943494,0.0,Yes
Blues,10.0,1336.37187278752,,Environment,445.45729092917196,Yes,180.724635953084,Yes,Male,After_16:00,0.8141015532892201,0.0664282878860831,844.248629640788,4.09162135794759,0.7575650233775381,4.511,9489.0,0.965178082697093,517.594966338947,2842.43629220873,51468.1554799899,No,32661.3940403746,22.750713534721196,375.135258299685,86.5188786992803,198887.655332886,90.0,45_and_up,3.0,635.826180293225,12.0,Public_or_other,Industry_or_other,303.83649398572703,0.0,Yes
Whites,10.0,405.164437309467,64434.967712627,Environment,135.054812436489,Yes,477.102344967738,Yes,Female,After_16:00,0.51171793253161,0.705156380543485,852.976871421561,8.31932357046753,60.5260045733303,2.086,7914.0,33.911517751403196,417.649997567838,5606.323444813061,51714.136207261,No,227626.647573715,20.4364869184466,102.67890666535,3.73660130426288,18384.8571746917,90.0,Below_30,0.0,645.147330946576,10.0,Public_or_other,Industry_or_other,443.104197277497,0.0,Yes
Purples,5.0,697.865452796737,,Social,232.621817598912,Yes,417.81758121630304,Yes,Female,By_16:00,0.196662927046418,0.7843351836781949,580.585032468662,6.8709547421895,19.0965581685305,3.696,6304.0,82.6860321220011,417.137375282802,5012.45056272863,52366.090064865,No,174571.531173442,20.4239412279511,117.944660284769,17.3436920391396,54355.5318406205,70.0,Below_30,0.0,675.731508084059,11.0,Foot_or_bicycle,Hightech,517.052224415814,2.0,No
Oranges,9.0,149.89954831153798,25124.2675107668,Military,49.966516103846104,No,502.822079060918,No,Male,After_16:00,0.5956281381659211,0.9944151036906991,164.994014427066,7.304556604940441,52.335050376132095,6.752999999999999,5247.0,36.286898353137104,504.982488182879,6038.185766974941,68698.7729443385,No,252830.043191145,22.471815418049303,358.83693235287694,81.9148920476437,2556.6192476597603,30.0,30-45,4.0,934.1620678287841,6.0,Public_or_other,Hightech,858.791241116202,0.0,Yes
Greens,8.0,703.057240893496,72210.2154255916,Healthcare,234.352413631165,Yes,,Yes,Female,By_16:00,0.9463142133317891,0.5477532253135,524.675270309672,6.922921561636031,20.2312121866271,1.306,8694.0,27.059075655415697,497.919219187073,4077.10456688262,59980.8439537177,Yes,94942.0095469356,22.314103593625997,242.46671174138402,26.240856782533196,55165.406188384004,80.0,45_and_up,1.0,803.0520020379599,13.0,Motorcycle_or_truck,Student_or_Unemployed,648.224086969018,2.0,No
Oranges,2.0,767.702025428347,135354.48818596,Military,255.90067514278198,No,528.933689254388,No,Female,After_16:00,0.43763847276568396,0.26321680424735,94.3011527415365,0.9939982742071151,65.3949621599168,6.766,5234.0,25.372066581621798,298.25221531592996,5885.8413231757395,42556.7314912205,No,279770.847628258,17.2699801770567,218.248190885107,,65751.0562136746,30.0,30-45,1.0,532.291700723286,8.0,Car,Student_or_Unemployed,421.942676027019,2.0,Yes
Yellows,1.0,-106.16585675300301,-18746.6873545002,Financial,-35.38861891766761,No,529.737749814842,No,Female,After_16:00,0.17244890471920402,0.104919148609042,783.4818509872999,3.89898489695042,25.8986114524305,4.2,9800.0,22.788478503935,558.271033142621,6413.91956443366,69392.9856520062,Maybe,280622.083578892,23.6277597994948,195.028461266404,86.08688742388041,1226.96572998223,60.0,Below_30,2.0,897.2820798912401,8.0,Foot_or_bicycle,Hightech,683.728750162795,0.0,Yes
Purples,3.0,280.253811106594,44850.7535446739,Healthcare,93.4179370355313,No,480.108584795819,Yes,Female,After_16:00,0.621072872774675,0.600177867803723,108.88409987092,9.590695428196339,13.0770054878667,1.867,8133.0,76.2667981442064,414.110262326333,5629.30637261086,51881.3177028917,No,,20.349699317836002,96.6223768189957,25.926119810901604,8830.32889701002,80.0,30-45,4.0,650.941633165805,11.0,Public_or_other,Industry_or_other,460.463077185046,0.0,Yes
Greens,2.0,277.015109067354,28257.568399040098,Healthcare,92.33836968911791,No,306.021954840407,Yes,Female,By_16:00,0.126699686283246,0.24936124705709498,334.779223660007,,97.3532308125868,6.521,3479.0,49.717029905878,508.33102923798896,4076.88160688005,60953.7276976782,No,93649.4368443444,22.5461976669679,248.97886709638803,10.9922775765881,8628.71288653333,80.0,30-45,2.0,816.032124545016,10.0,Car,Public_Sector,655.8640054935701,1.0,Yes
Khakis,2.0,67.3378672435217,3331.2125755516804,Environment,22.4459557478406,Yes,148.410369020359,Yes,Male,After_16:00,0.47789156017825,0.810353874228895,444.192571565509,4.86531783593819,40.781763358972995,12.565,3435.0,17.6382090896368,385.50468964967905,2255.11306950295,36930.2666812042,No,22025.6376327592,19.634273341524,505.659959421529,81.51833324227479,536.266885181858,90.0,30-45,1.0,439.336893149438,12.0,Motorcycle_or_truck,Services_or_Retail,155.083271125382,,Yes
Khakis,1.0,377.514873639978,124969.807422966,Healthcare,125.838291213326,No,993.0984139884121,No,Male,By_16:00,0.6518022704403851,0.0680823624134064,814.233808778226,3.6619232897646703,85.0194963160902,9.492,6508.0,96.7426161048934,864.828207762912,11660.6405554099,108998.378900903,Yes,986244.4598662991,29.4079616390343,,69.4160214625299,15971.1138267032,80.0,Below_30,4.0,1376.1215162564902,13.0,Motorcycle_or_truck,Public_Sector,996.9325757420579,2.0,Yes
